year,week,name,team,opponent,home,xps,fgs,fantasy points
2011,1,David Akers,SF,SEA,1,3,4,15
2011,1,Sebastian Janikowski,OAK,DEN,0,2,3,11
2011,1,Robbie Gould,CHI,ATL,1,3,3,12
2011,1,Rian Lindell,BUF,KC,0,5,2,11
2011,1,Nick Folk,NYJ,DAL,1,3,2,9
2011,1,Josh Scobee,JAX,TEN,1,1,3,10
2011,1,Neil Rackers,HOU,IND,1,4,2,10
2011,1,John Kasay,NO,GB,0,4,2,10
2011,1,Mike Nugent,CIN,CLE,0,3,2,9
2011,1,Jason Hanson,DET,TB,0,3,2,9
2011,1,Billy Cundiff,BAL,PIT,1,3,2,9
2011,1,Matt Prater,DEN,OAK,1,2,2,8
2011,1,Stephen Gostkowski,NE,MIA,0,5,1,8
2011,1,Connor Barth,TB,DET,1,2,2,8
2011,1,Alex Henery,PHI,STL,0,4,1,7
2011,1,Josh Brown,STL,PHI,1,1,2,7
2011,1,Mike Scifres,SD,MIN,1,3,1,6
2011,1,Mason Crosby,GB,NO,1,6,0,6
2011,1,Dan Carpenter,MIA,NE,1,3,1,6
2011,1,Matt Bryant,ATL,CHI,0,0,2,6
2011,1,Dan Bailey,DAL,NYJ,0,3,1,6
2011,1,Ryan Longwell,MIN,SD,0,2,1,5
2011,1,Stephen Hauschka,SEA,SF,0,2,1,5
2011,1,Phil Dawson,CLE,CIN,1,2,1,5
2011,1,Graham Gano,WAS,NYG,1,4,0,4
2011,1,Jay Feely,ARI,CAR,1,4,0,4
2011,1,Olindo Mare,CAR,ARI,0,3,0,3
2011,1,Lawrence Tynes,NYG,WAS,0,2,0,2
2011,1,Sam Koch,BAL,PIT,1,0,0,0
2011,1,Rob Bironas,TEN,JAX,0,2,0,2
2011,1,Adam Vinatieri,IND,HOU,0,1,0,1
2011,1,Shaun Suisham,PIT,BAL,0,1,0,1
2011,1,Ryan Succop,KC,BUF,1,1,0,1
2011,2,Adam Vinatieri,IND,CLE,1,1,4,13
2011,2,John Kasay,NO,CHI,1,3,3,12
2011,2,Jason Hanson,DET,KC,1,6,2,12
2011,2,Rob Bironas,TEN,BAL,1,2,4,14
2011,2,Nick Folk,NYJ,JAX,1,3,3,12
2011,2,Mason Crosby,GB,CAR,0,3,3,12
2011,2,Neil Rackers,HOU,MIA,0,2,3,11
2011,2,Olindo Mare,CAR,GB,1,2,3,11
2011,2,Mike Nugent,CIN,DEN,0,1,3,10
2011,2,Graham Gano,WAS,ARI,1,1,3,10
2011,2,Josh Brown,STL,NYG,0,1,3,10
2011,2,Stephen Gostkowski,NE,SD,1,3,2,9
2011,2,Phil Dawson,CLE,IND,0,3,2,9
2011,2,Dan Bailey,DAL,SF,0,3,2,9
2011,2,Ryan Longwell,MIN,TB,1,2,2,8
2011,2,Rian Lindell,BUF,OAK,1,5,1,8
2011,2,David Akers,SF,DAL,1,3,1,6
2011,2,Alex Henery,PHI,ATL,0,4,1,7
2011,2,Robbie Gould,CHI,NO,0,1,2,7
2011,2,Billy Cundiff,BAL,TEN,0,1,2,7
2011,2,Dan Carpenter,MIA,HOU,1,1,2,7
2011,2,Shaun Suisham,PIT,SEA,1,3,1,6
2011,2,Matt Prater,DEN,CIN,1,3,1,6
2011,2,Connor Barth,TB,MIN,0,3,1,6
2011,2,Josh Scobee,JAX,NYJ,0,0,1,3
2011,2,Sebastian Janikowski,OAK,BUF,0,5,0,5
2011,2,Matt Bryant,ATL,PHI,1,5,0,5
2011,2,Lawrence Tynes,NYG,STL,1,4,0,4
2011,2,Ryan Succop,KC,DET,0,0,1,3
2011,2,Nick Novak,SD,NE,0,3,0,3
2011,2,Jay Feely,ARI,WAS,0,3,0,3
2011,3,Dan Bailey,DAL,WAS,1,0,6,18
2011,3,Jason Hanson,DET,MIN,0,2,4,14
2011,3,Neil Rackers,HOU,NO,0,3,4,15
2011,3,Billy Cundiff,BAL,STL,0,4,3,13
2011,3,Sebastian Janikowski,OAK,NYJ,1,4,2,10
2011,3,Graham Gano,WAS,DAL,0,1,3,10
2011,3,Shaun Suisham,PIT,IND,0,2,3,11
2011,3,Ryan Longwell,MIN,DET,1,2,3,11
2011,3,Rian Lindell,BUF,NE,1,4,2,10
2011,3,Alex Henery,PHI,NYG,1,1,3,10
2011,3,Dan Carpenter,MIA,CLE,0,1,3,10
2011,3,Connor Barth,TB,ATL,1,1,3,10
2011,3,Stephen Hauschka,SEA,ARI,1,1,2,7
2011,3,Mason Crosby,GB,CHI,0,3,2,9
2011,3,David Akers,SF,CIN,0,1,2,7
2011,3,Adam Vinatieri,IND,PIT,1,2,2,8
2011,3,Nick Novak,SD,KC,1,2,2,8
2011,3,Stephen Gostkowski,NE,BUF,0,4,1,7
2011,3,Matt Bryant,ATL,TB,0,1,2,7
2011,3,Josh Scobee,JAX,CAR,0,1,1,4
2011,3,Mike Nugent,CIN,SF,1,0,2,6
2011,3,Olindo Mare,CAR,JAX,1,0,2,6
2011,3,John Kasay,NO,HOU,1,3,1,6
2011,3,Nick Folk,NYJ,OAK,0,3,1,6
2011,3,Ryan Succop,KC,SD,0,2,1,5
2011,3,Robbie Gould,CHI,GB,1,2,1,5
2011,3,Phil Dawson,CLE,MIA,1,2,1,5
2011,3,Rob Bironas,TEN,DEN,1,2,1,5
2011,3,Jay Feely,ARI,SEA,0,1,1,4
2011,3,Lawrence Tynes,NYG,PHI,0,3,0,3
2011,3,Matt Prater,DEN,TEN,0,2,0,2
2011,3,Brett Kern,TEN,DEN,1,0,0,0
2011,3,Josh Brown,STL,BAL,1,1,0,1
2011,3,Matt Turk,JAX,CAR,0,0,0,0
2011,3,Andy Lee,SF,CIN,0,0,0,0
2011,4,Ryan Succop,KC,MIN,1,1,5,16
2011,4,Nick Novak,SD,MIA,1,2,4,14
2011,4,Matt Bryant,ATL,SEA,0,3,3,12
2011,4,Jason Hanson,DET,DAL,0,4,2,10
2011,4,Dan Carpenter,MIA,SD,0,1,3,10
2011,4,Dan Bailey,DAL,DET,1,3,3,12
2011,4,Mike Nugent,CIN,BUF,1,2,3,11
2011,4,Olindo Mare,CAR,CHI,0,2,3,11
2011,4,John Kasay,NO,JAX,0,2,3,11
2011,4,Alex Henery,PHI,SF,1,2,3,11
2011,4,Robbie Gould,CHI,CAR,1,4,2,10
2011,4,Billy Cundiff,BAL,NYJ,1,4,2,10
2011,4,Jay Feely,ARI,NYG,1,3,2,9
2011,4,Phil Dawson,CLE,TEN,1,1,2,7
2011,4,Rian Lindell,BUF,CIN,0,2,2,8
2011,4,Lawrence Tynes,NYG,ARI,0,4,1,7
2011,4,Sebastian Janikowski,OAK,NE,1,1,2,7
2011,4,Stephen Gostkowski,NE,OAK,0,4,1,7
2011,4,Mason Crosby,GB,DEN,1,7,0,7
2011,4,Rob Bironas,TEN,CLE,0,4,1,7
2011,4,Connor Barth,TB,IND,1,3,1,6
2011,4,David Akers,SF,PHI,0,3,1,6
2011,4,Adam Vinatieri,IND,TB,0,2,1,5
2011,4,Neil Rackers,HOU,PIT,1,2,1,5
2011,4,Matt Prater,DEN,GB,0,2,1,5
2011,4,Ryan Longwell,MIN,KC,0,2,1,5
2011,4,Graham Gano,WAS,STL,0,2,1,5
2011,4,Nick Folk,NYJ,BAL,0,2,1,5
2011,4,Shaun Suisham,PIT,HOU,0,1,1,4
2011,4,Josh Scobee,JAX,NO,1,1,1,4
2011,4,Stephen Hauschka,SEA,ATL,1,4,0,4
2011,4,Josh Brown,STL,WAS,1,1,1,4
2011,5,Nick Novak,SD,DEN,0,2,5,17
2011,5,Sebastian Janikowski,OAK,HOU,0,1,4,13
2011,5,Mason Crosby,GB,ATL,0,1,4,13
2011,5,Ryan Longwell,MIN,ARI,1,4,2,10
2011,5,John Kasay,NO,CAR,0,3,3,12
2011,5,Stephen Hauschka,SEA,NYG,0,4,2,10
2011,5,Stephen Gostkowski,NE,NYJ,1,3,3,12
2011,5,David Akers,SF,TB,1,6,2,12
2011,5,Neil Rackers,HOU,OAK,1,2,2,8
2011,5,Adam Vinatieri,IND,KC,1,3,1,6
2011,5,Shaun Suisham,PIT,TEN,1,5,1,8
2011,5,Josh Scobee,JAX,CIN,1,2,2,8
2011,5,Rian Lindell,BUF,PHI,1,4,1,7
2011,5,Robbie Gould,CHI,DET,0,1,2,7
2011,5,Mike Nugent,CIN,JAX,0,3,1,6
2011,5,Alex Henery,PHI,BUF,0,3,1,6
2011,5,Jason Hanson,DET,CHI,1,3,1,6
2011,5,Jay Feely,ARI,MIN,0,1,1,4
2011,5,Lawrence Tynes,NYG,SEA,1,2,1,5
2011,5,Rob Bironas,TEN,PIT,0,2,1,5
2011,5,Ryan Succop,KC,IND,0,4,0,4
2011,5,Matt Prater,DEN,SD,1,1,1,4
2011,5,Olindo Mare,CAR,NO,1,3,0,3
2011,5,Nick Folk,NYJ,NE,0,3,0,3
2011,5,Connor Barth,TB,SF,0,0,1,3
2011,5,Matt Bryant,ATL,GB,1,2,0,2
2011,5,Daniel Sepulveda,PIT,TEN,1,0,0,0
2011,6,Billy Cundiff,BAL,HOU,1,2,5,17
2011,6,Robbie Gould,CHI,MIN,1,4,3,13
2011,6,Connor Barth,TB,NO,1,2,4,14
2011,6,David Akers,SF,DET,0,2,3,11
2011,6,Dan Bailey,DAL,NE,0,1,3,10
2011,6,Lawrence Tynes,NYG,BUF,1,3,2,9
2011,6,Mike Nugent,CIN,IND,1,3,2,9
2011,6,Graham Gano,WAS,PHI,1,1,2,7
2011,6,John Kasay,NO,TB,0,2,2,8
2011,6,Alex Henery,PHI,WAS,0,2,2,8
2011,6,Stephen Gostkowski,NE,DAL,1,2,2,8
2011,6,Josh Scobee,JAX,PIT,0,1,2,7
2011,6,Shane Lechler,OAK,CLE,1,0,0,0
2011,6,Jason Hanson,DET,SF,1,1,2,7
2011,6,Matt Bryant,ATL,CAR,1,4,1,7
2011,6,Rian Lindell,BUF,NYG,0,3,1,6
2011,6,Sebastian Janikowski,OAK,CLE,1,3,1,6
2011,6,Nick Folk,NYJ,MIA,1,3,1,6
2011,6,Mason Crosby,GB,STL,1,3,1,6
2011,6,Dan Carpenter,MIA,NYJ,0,0,2,6
2011,6,Adam Vinatieri,IND,CIN,0,2,1,5
2011,6,Shaun Suisham,PIT,JAX,1,2,1,5
2011,6,Olindo Mare,CAR,ATL,0,2,1,5
2011,6,Phil Dawson,CLE,OAK,0,2,1,5
2011,6,Ryan Longwell,MIN,CHI,0,1,1,4
2011,6,Josh Brown,STL,GB,0,0,1,3
2011,6,Neil Rackers,HOU,BAL,0,2,0,2
2011,7,Josh Scobee,JAX,BAL,1,0,4,12
2011,7,Mason Crosby,GB,MIN,0,3,4,15
2011,7,Olindo Mare,CAR,WAS,1,3,4,15
2011,7,John Kasay,NO,IND,1,8,2,14
2011,7,Shaun Suisham,PIT,ARI,0,3,3,12
2011,7,Dan Bailey,DAL,STL,1,4,2,10
2011,7,Neil Rackers,HOU,TEN,0,5,2,11
2011,7,Ryan Longwell,MIN,GB,1,3,2,9
2011,7,Matt Bryant,ATL,DET,0,2,3,11
2011,7,Jason Hanson,DET,ATL,1,1,3,10
2011,7,Phil Dawson,CLE,SEA,1,0,2,6
2011,7,Nick Folk,NYJ,SD,1,3,2,9
2011,7,Dan Carpenter,MIA,DEN,1,0,3,9
2011,7,Graham Gano,WAS,CAR,0,2,2,8
2011,7,Matt Prater,DEN,MIA,0,1,1,4
2011,7,Robbie Gould,CHI,TB,0,3,1,6
2011,7,Ryan Succop,KC,OAK,0,4,0,4
2011,7,Connor Barth,TB,CHI,1,1,1,4
2011,7,Nick Novak,SD,NYJ,0,3,0,3
2011,7,Stephen Hauschka,SEA,CLE,0,0,1,3
2011,7,Jay Feely,ARI,PIT,1,2,0,2
2011,7,Adam Vinatieri,IND,NO,0,1,0,1
2011,7,Billy Cundiff,BAL,JAX,0,1,0,1
2011,7,Josh Brown,STL,DAL,0,1,0,1
2011,7,Rob Bironas,TEN,HOU,1,1,0,1
2011,8,Rob Bironas,TEN,IND,1,3,2,9
2011,8,Nick Novak,SD,KC,0,0,4,12
2011,8,Billy Cundiff,BAL,ARI,1,3,3,12
2011,8,Shaun Suisham,PIT,NE,1,2,3,11
2011,8,Ryan Succop,KC,SD,1,2,3,11
2011,8,Rian Lindell,BUF,WAS,1,2,3,11
2011,8,Jason Hanson,DET,DEN,0,6,1,9
2011,8,Mike Nugent,CIN,SEA,0,4,2,10
2011,8,Alex Henery,PHI,DAL,1,4,2,10
2011,8,Jay Feely,ARI,BAL,0,3,2,9
2011,8,Lawrence Tynes,NYG,MIA,1,2,2,8
2011,8,David Akers,SF,CLE,1,2,2,8
2011,8,Josh Brown,STL,NO,1,4,1,7
2011,8,Neil Rackers,HOU,JAX,1,3,1,6
2011,8,Ryan Longwell,MIN,CAR,0,3,1,6
2011,8,Stephen Hauschka,SEA,CIN,1,0,2,6
2011,8,Phil Dawson,CLE,SF,0,1,1,4
2011,8,Stephen Gostkowski,NE,PIT,0,2,1,5
2011,8,Dan Carpenter,MIA,NYG,0,2,1,5
2011,8,Adam Vinatieri,IND,TEN,0,1,1,4
2011,8,Matt Prater,DEN,DET,1,1,1,4
2011,8,Olindo Mare,CAR,MIN,1,3,0,3
2011,8,John Kasay,NO,STL,0,3,0,3
2011,8,Josh Scobee,JAX,HOU,0,2,0,2
2011,8,Dan Bailey,DAL,PHI,0,1,0,1
2011,8,Graham Gano,WAS,BUF,0,0,0,0
2011,9,David Akers,SF,WAS,0,1,4,13
2011,9,Neil Rackers,HOU,CLE,1,3,3,12
2011,9,Robbie Gould,CHI,PHI,0,3,3,12
2011,9,Billy Cundiff,BAL,PIT,0,2,3,11
2011,9,Nick Folk,NYJ,BUF,0,3,2,9
2011,9,Dan Bailey,DAL,SEA,1,2,3,11
2011,9,Nick Novak,SD,GB,1,5,1,8
2011,9,Phil Dawson,CLE,HOU,0,0,2,6
2011,9,Connor Barth,TB,NO,0,1,3,10
2011,9,John Kasay,NO,TB,1,3,2,9
2011,9,Mason Crosby,GB,SD,0,6,1,9
2011,9,Josh Brown,STL,ARI,0,0,3,9
2011,9,Shaun Suisham,PIT,BAL,1,2,2,8
2011,9,Matt Prater,DEN,OAK,0,5,1,8
2011,9,Stephen Gostkowski,NE,NYG,1,2,2,8
2011,9,Stephen Hauschka,SEA,DAL,0,1,2,7
2011,9,Jay Feely,ARI,STL,1,1,2,7
2011,9,Dan Carpenter,MIA,KC,0,4,1,7
2011,9,Matt Bryant,ATL,IND,0,4,1,7
2011,9,Lawrence Tynes,NYG,NE,0,3,1,6
2011,9,Mike Nugent,CIN,TEN,0,3,1,6
2011,9,Sebastian Janikowski,OAK,DEN,1,3,1,6
2011,9,Alex Henery,PHI,CHI,1,3,1,6
2011,9,Graham Gano,WAS,SF,1,0,1,3
2011,9,Rob Bironas,TEN,CIN,1,2,1,5
2011,9,Ryan Succop,KC,MIA,1,0,1,3
2011,9,Rian Lindell,BUF,NYJ,1,0,1,3
2011,9,Adam Vinatieri,IND,ATL,1,1,0,1
2011,9,Chas Henry,PHI,CHI,1,0,0,0
2011,9,Dustin Colquitt,KC,MIA,1,0,0,0
2011,9,Britton Colquitt,DEN,OAK,0,0,0,0
2011,10,John Kasay,NO,ATL,0,2,4,14
2011,10,Stephen Hauschka,SEA,BAL,1,1,5,16
2011,10,Robbie Gould,CHI,DET,1,4,3,13
2011,10,Stephen Gostkowski,NE,NYJ,0,4,3,13
2011,10,David Akers,SF,NYG,1,1,4,13
2011,10,Dan Bailey,DAL,BUF,1,5,3,14
2011,10,Phil Dawson,CLE,STL,1,0,4,12
2011,10,Rob Bironas,TEN,CAR,0,3,3,12
2011,10,Matt Bryant,ATL,NO,1,2,3,11
2011,10,Graham Gano,WAS,MIA,0,0,3,9
2011,10,Mason Crosby,GB,MIN,1,6,1,9
2011,10,Lawrence Tynes,NYG,SF,0,2,2,8
2011,10,Dan Carpenter,MIA,WAS,1,2,2,8
2011,10,Neil Rackers,HOU,TB,0,4,1,7
2011,10,Jason Hanson,DET,CHI,0,1,2,7
2011,10,Josh Brown,STL,CLE,0,1,2,7
2011,10,Shaun Suisham,PIT,CIN,0,3,1,6
2011,10,Sebastian Janikowski,OAK,SD,0,3,1,6
2011,10,Josh Scobee,JAX,IND,0,2,1,5
2011,10,Matt Prater,DEN,KC,0,2,1,5
2011,10,Mike Nugent,CIN,PIT,1,2,1,5
2011,10,Nick Novak,SD,OAK,1,2,1,5
2011,10,Alex Henery,PHI,ARI,1,2,1,5
2011,10,Billy Cundiff,BAL,SEA,0,2,1,5
2011,10,Connor Barth,TB,HOU,1,0,1,3
2011,10,Ryan Succop,KC,DEN,1,1,1,4
2011,10,Adam Vinatieri,IND,JAX,1,0,1,3
2011,10,Olindo Mare,CAR,TEN,1,0,1,3
2011,10,Jay Feely,ARI,PHI,0,3,0,3
2011,10,Nick Folk,NYJ,NE,1,2,0,2
2011,10,Dave Rayner,BUF,DAL,0,1,0,1
2011,10,Ryan Longwell,MIN,GB,0,1,0,1
2011,10,Shane Lechler,OAK,SD,0,0,0,0
2011,11,Matt Bryant,ATL,TEN,1,2,3,11
2011,11,David Akers,SF,ARI,1,2,3,11
2011,11,Stephen Gostkowski,NE,KC,1,4,2,10
2011,11,Olindo Mare,CAR,DET,0,3,2,9
2011,11,Sebastian Janikowski,OAK,MIN,0,3,2,9
2011,11,Dan Bailey,DAL,WAS,0,3,2,9
2011,11,Dave Rayner,BUF,MIA,0,0,2,6
2011,11,Nick Novak,SD,CHI,0,2,2,8
2011,11,Connor Barth,TB,GB,0,2,2,8
2011,11,Jason Hanson,DET,CAR,1,7,0,7
2011,11,Robbie Gould,CHI,SD,1,4,1,7
2011,11,Nick Folk,NYJ,DEN,0,1,2,7
2011,11,Billy Cundiff,BAL,CIN,1,4,1,7
2011,11,Mike Nugent,CIN,BAL,0,3,1,6
2011,11,Stephen Hauschka,SEA,STL,0,3,1,6
2011,11,Graham Gano,WAS,DAL,1,3,1,6
2011,11,Matt Prater,DEN,NYJ,1,2,1,5
2011,11,Alex Henery,PHI,NYG,0,2,1,5
2011,11,Shayne Graham,MIA,BUF,1,5,0,5
2011,11,Mason Crosby,GB,TB,1,5,0,5
2011,11,Rob Bironas,TEN,ATL,0,2,1,5
2011,11,Lawrence Tynes,NYG,PHI,1,1,1,4
2011,11,Josh Scobee,JAX,CLE,0,1,1,4
2011,11,Ryan Succop,KC,NE,0,0,1,3
2011,11,Ryan Longwell,MIN,OAK,1,3,0,3
2011,11,Phil Dawson,CLE,JAX,1,2,0,2
2011,11,Jay Feely,ARI,SF,0,1,0,1
2011,11,Josh Brown,STL,SEA,1,1,0,1
2011,11,Adam Podlesh,CHI,SD,1,0,0,0
2011,11,Tim Masthay,GB,TB,1,0,0,0
2011,11,Chris Kluwe,MIN,OAK,1,0,0,0
2011,12,Sebastian Janikowski,OAK,CHI,1,1,6,19
2011,12,Shayne Graham,MIA,DAL,0,1,4,13
2011,12,Rob Bironas,TEN,TB,1,2,3,11
2011,12,Robbie Gould,CHI,OAK,0,2,2,8
2011,12,Mike Nugent,CIN,CLE,1,2,3,11
2011,12,Jay Feely,ARI,STL,0,2,3,11
2011,12,Neil Rackers,HOU,JAX,0,2,2,8
2011,12,Matt Prater,DEN,SD,0,1,3,10
2011,12,Phil Dawson,CLE,CIN,0,2,2,8
2011,12,Billy Cundiff,BAL,SF,1,1,3,10
2011,12,Ryan Succop,KC,PIT,1,0,3,9
2011,12,Nick Novak,SD,DEN,1,1,2,7
2011,12,Olindo Mare,CAR,IND,0,3,2,9
2011,12,Mason Crosby,GB,DET,0,3,2,9
2011,12,Dave Rayner,BUF,NYJ,0,3,1,6
2011,12,Alex Henery,PHI,NE,1,2,2,8
2011,12,Stephen Gostkowski,NE,PHI,0,5,1,8
2011,12,Josh Brown,STL,ARI,1,2,2,8
2011,12,Dan Bailey,DAL,MIA,1,2,2,8
2011,12,David Akers,SF,BAL,0,0,2,6
2011,12,Adam Vinatieri,IND,CAR,1,1,2,7
2011,12,Shaun Suisham,PIT,KC,0,1,2,7
2011,12,Josh Scobee,JAX,HOU,1,1,2,7
2011,12,John Kasay,NO,NYG,1,7,0,7
2011,12,Lawrence Tynes,NYG,NO,0,3,1,6
2011,12,Matt Bryant,ATL,MIN,1,3,1,6
2011,12,Stephen Hauschka,SEA,WAS,1,2,1,5
2011,12,Graham Gano,WAS,SEA,0,2,1,5
2011,12,Connor Barth,TB,TEN,0,2,1,5
2011,12,Nick Folk,NYJ,BUF,1,4,0,4
2011,12,Ryan Longwell,MIN,ATL,0,2,0,2
2011,12,Jason Hanson,DET,GB,1,1,0,1
2011,12,Steve Weatherford,NYG,NO,0,0,0,0
2011,13,Connor Barth,TB,CAR,1,1,4,13
2011,13,David Akers,SF,STL,1,2,4,14
2011,13,Graham Gano,WAS,NYJ,1,1,4,13
2011,13,Ryan Longwell,MIN,DEN,1,3,3,12
2011,13,Nick Folk,NYJ,WAS,0,4,2,10
2011,13,Lawrence Tynes,NYG,GB,1,3,2,9
2011,13,Rob Bironas,TEN,BUF,0,2,3,11
2011,13,Dan Carpenter,MIA,OAK,1,4,2,10
2011,13,Matt Prater,DEN,MIN,0,3,2,9
2011,13,Dan Bailey,DAL,ARI,0,1,2,7
2011,13,Nick Novak,SD,JAX,0,5,1,8
2011,13,Olindo Mare,CAR,TB,0,5,1,8
2011,13,Mason Crosby,GB,NYG,0,5,1,8
2011,13,John Kasay,NO,DET,1,4,1,7
2011,13,Stephen Hauschka,SEA,PHI,1,4,1,7
2011,13,Stephen Gostkowski,NE,IND,1,4,1,7
2011,13,Jay Feely,ARI,DAL,1,1,2,7
2011,13,Adam Vinatieri,IND,NE,0,3,1,6
2011,13,Billy Cundiff,BAL,CLE,0,3,1,6
2011,13,Shaun Suisham,PIT,CIN,1,5,0,5
2011,13,Dave Rayner,BUF,TEN,1,2,1,5
2011,13,Neil Rackers,HOU,ATL,1,2,1,5
2011,13,Jason Hanson,DET,NO,0,2,1,5
2011,13,Ryan Succop,KC,CHI,0,1,1,4
2011,13,Phil Dawson,CLE,BAL,1,1,1,4
2011,13,Matt Bryant,ATL,HOU,0,1,1,4
2011,13,Robbie Gould,CHI,KC,1,0,1,3
2011,13,Josh Scobee,JAX,SD,1,2,0,2
2011,13,Sebastian Janikowski,OAK,MIA,0,2,0,2
2011,13,Alex Henery,PHI,SEA,0,2,0,2
2011,13,Mike Nugent,CIN,PIT,0,1,0,1
2011,13,Nick Harris,JAX,SD,1,0,0,0
2011,14,Mason Crosby,GB,OAK,1,4,4,16
2011,14,Mike Nugent,CIN,HOU,1,1,4,13
2011,14,David Akers,SF,ARI,0,1,4,13
2011,14,Stephen Hauschka,SEA,STL,1,3,3,12
2011,14,Matt Prater,DEN,CHI,1,1,2,7
2011,14,John Kasay,NO,TEN,0,1,3,10
2011,14,Jason Hanson,DET,MIN,1,4,2,10
2011,14,Stephen Gostkowski,NE,WAS,0,4,2,10
2011,14,Dan Bailey,DAL,NYG,1,4,2,10
2011,14,Lawrence Tynes,NYG,DAL,0,3,2,9
2011,14,Graham Gano,WAS,NE,1,3,2,9
2011,14,Neil Rackers,HOU,CIN,0,2,2,8
2011,14,Nick Novak,SD,BUF,1,4,1,7
2011,14,Matt Bryant,ATL,CAR,0,4,1,7
2011,14,Josh Brown,STL,SEA,0,1,2,7
2011,14,Ryan Succop,KC,NYJ,0,1,1,4
2011,14,Alex Henery,PHI,MIA,0,3,1,6
2011,14,Robbie Gould,CHI,DEN,0,1,1,4
2011,14,Billy Cundiff,BAL,IND,1,3,1,6
2011,14,Josh Scobee,JAX,TB,1,5,0,5
2011,14,Nick Folk,NYJ,KC,1,5,0,5
2011,14,Rob Bironas,TEN,NO,1,2,1,5
2011,14,Adam Vinatieri,IND,BAL,0,1,1,4
2011,14,Dave Rayner,BUF,SD,0,1,1,4
2011,14,Ryan Longwell,MIN,DET,0,4,0,4
2011,14,Dan Carpenter,MIA,PHI,1,1,1,4
2011,14,Olindo Mare,CAR,ATL,1,3,0,3
2011,14,Jay Feely,ARI,SF,1,3,0,3
2011,14,Phil Dawson,CLE,PIT,0,0,1,3
2011,14,Shaun Suisham,PIT,CLE,1,2,0,2
2011,14,Sebastian Janikowski,OAK,GB,0,2,0,2
2011,14,Connor Barth,TB,JAX,0,2,0,2
2011,14,Shane Lechler,OAK,GB,0,0,0,0
2011,15,Ryan Succop,KC,GB,1,1,4,13
2011,15,Dan Carpenter,MIA,BUF,0,3,3,12
2011,15,Sebastian Janikowski,OAK,DET,1,3,2,9
2011,15,Stephen Gostkowski,NE,DEN,0,5,2,11
2011,15,Graham Gano,WAS,NYG,0,2,3,11
2011,15,Matt Bryant,ATL,JAX,1,5,2,11
2011,15,Nick Novak,SD,BAL,1,4,2,10
2011,15,Adam Vinatieri,IND,TEN,1,3,2,9
2011,15,Alex Henery,PHI,NYJ,1,6,1,9
2011,15,Rob Bironas,TEN,IND,0,1,2,7
2011,15,Mike Nugent,CIN,STL,0,2,2,8
2011,15,Ryan Longwell,MIN,NO,1,2,2,8
2011,15,Stephen Hauschka,SEA,CHI,0,5,1,8
2011,15,Jay Feely,ARI,CLE,1,2,2,8
2011,15,David Akers,SF,PIT,1,2,2,8
2011,15,Neil Rackers,HOU,CAR,1,1,2,7
2011,15,Nick Folk,NYJ,PHI,0,1,2,7
2011,15,Josh Brown,STL,CIN,1,1,2,7
2011,15,Dan Bailey,DAL,TB,0,4,1,7
2011,15,John Kasay,NO,MIN,0,6,0,6
2011,15,Shaun Suisham,PIT,SF,0,0,1,3
2011,15,Dave Rayner,BUF,MIA,1,2,1,5
2011,15,Matt Prater,DEN,NE,1,2,1,5
2011,15,Phil Dawson,CLE,ARI,0,2,1,5
2011,15,Lawrence Tynes,NYG,WAS,1,1,1,4
2011,15,Olindo Mare,CAR,HOU,0,4,0,4
2011,15,Jason Hanson,DET,OAK,0,4,0,4
2011,15,Josh Scobee,JAX,ATL,0,2,0,2
2011,15,Robbie Gould,CHI,SEA,1,2,0,2
2011,15,Billy Cundiff,BAL,SD,0,2,0,2
2011,15,Mason Crosby,GB,KC,0,2,0,2
2011,15,Connor Barth,TB,DAL,1,1,0,1
2011,16,Dave Rayner,BUF,DEN,1,4,4,16
2011,16,Graham Gano,WAS,MIN,1,2,4,14
2011,16,Rob Bironas,TEN,JAX,1,2,3,11
2011,16,David Akers,SF,SEA,0,1,4,13
2011,16,Adam Vinatieri,IND,HOU,1,1,4,13
2011,16,Olindo Mare,CAR,TB,1,6,2,12
2011,16,Matt Bryant,ATL,NO,0,1,3,10
2011,16,Mike Nugent,CIN,ARI,1,2,3,11
2011,16,Neil Rackers,HOU,IND,0,1,3,10
2011,16,Sebastian Janikowski,OAK,KC,0,1,3,10
2011,16,Alex Henery,PHI,DAL,0,2,2,8
2011,16,Jason Hanson,DET,SD,1,5,1,8
2011,16,Lawrence Tynes,NYG,NYJ,0,3,2,9
2011,16,Shaun Suisham,PIT,STL,1,3,2,9
2011,16,Ryan Longwell,MIN,WAS,0,3,2,9
2011,16,John Kasay,NO,ATL,1,6,1,9
2011,16,Stephen Gostkowski,NE,MIA,1,3,2,9
2011,16,Shayne Graham,BAL,CLE,1,2,2,8
2011,16,Ryan Succop,KC,OAK,1,1,2,7
2011,16,Robbie Gould,CHI,GB,0,1,2,7
2011,16,Dan Carpenter,MIA,NE,0,3,1,6
2011,16,Josh Scobee,JAX,TEN,0,2,1,5
2011,16,Stephen Hauschka,SEA,SF,1,2,1,5
2011,16,Mason Crosby,GB,CHI,1,5,0,5
2011,16,Nick Novak,SD,DET,0,1,1,4
2011,16,Jay Feely,ARI,CIN,0,1,1,4
2011,16,Connor Barth,TB,CAR,0,1,1,4
2011,16,Matt Prater,DEN,BUF,0,2,0,2
