year,week,team,opponent,home,sack,int,safeties,fum_rec,block,tds,points_allowed,yards_allowed,fantasy points
2011,9,Philadelphia Eagles,CHI,1,0.0,0,0,2,0,1,30,372,9.0
2011,9,Baltimore Ravens,PIT,0,1.0,1,0,1,0,0,20,392,6.0
2011,9,Indianapolis Colts,ATL,1,1.0,1,0,0,0,1,31,432,8.0
2011,9,Cincinnati Bengals,TEN,0,2.0,0,0,1,0,0,17,328,5.0
2011,9,Washington Redskins,SF,1,2.0,0,0,1,0,0,19,326,5.0
2011,9,Buffalo Bills,NYJ,1,1.0,1,0,1,0,0,27,348,5.0
2011,9,Chicago Bears,PHI,0,1.0,1,0,1,0,0,24,330,5.0
2011,9,Pittsburgh Steelers,BAL,1,3.0,0,0,1,0,0,23,356,5.0
2011,9,New England Patriots,NYG,1,0.0,1,0,1,0,0,24,361,4.0
2011,9,New Orleans Saints,TB,1,1.0,0,0,0,0,0,16,365,2.0
2011,9,San Diego Chargers,GB,1,4.0,0,0,0,0,0,45,368,0.0
2011,9,Seattle Seahawks,DAL,0,0.0,0,0,1,0,0,23,442,2.0
2011,9,Tampa Bay Buccaneers,NO,0,0.0,1,0,0,0,0,27,453,2.0
2011,9,Cleveland Browns,HOU,0,0.0,1,0,0,0,0,30,380,1.0
2011,9,Tennessee Titans,CIN,1,1.0,0,0,0,0,0,24,319,1.0
2011,9,Oakland Raiders,DEN,1,1.0,0,0,0,0,0,38,412,-3.0
2011,9,Kansas City Chiefs,MIA,1,0.0,0,0,0,0,0,31,351,-1.0
2011,10,Chicago Bears,DET,1,2.0,4,0,2,0,3,13,393,36.0
2011,10,Tennessee Titans,CAR,0,5.0,1,0,1,0,1,3,279,22.0
2011,10,Dallas Cowboys,BUF,1,1.0,3,0,1,0,1,7,271,19.0
2011,10,Jacksonville Jaguars,IND,0,5.0,2,0,1,0,0,3,212,18.0
2011,10,New England Patriots,NYJ,0,5.0,2,0,1,0,1,16,378,18.0
2011,10,Houston Texans,TB,0,4.0,3,0,1,0,0,9,231,16.0
2011,10,Green Bay Packers,MIN,1,3.0,1,0,0,0,1,7,266,15.0
2011,10,Philadelphia Eagles,ARI,1,4.0,2,0,0,0,1,21,370,14.0
2011,10,Miami Dolphins,WAS,1,3.0,2,0,0,0,0,9,246,11.0
2011,10,Oakland Raiders,SD,0,6.0,1,0,1,0,0,17,314,11.0
2011,10,Cleveland Browns,STL,1,1.0,1,0,1,0,0,13,281,9.0
2011,10,Denver Broncos,KC,0,4.0,0,0,0,0,0,10,258,8.0
2011,10,Seattle Seahawks,BAL,1,1.0,1,0,2,0,0,17,323,8.0
2011,10,St. Louis Rams,CLE,0,2.0,0,0,1,0,0,12,335,8.0
2011,10,Arizona Cardinals,PHI,0,2.0,2,0,0,0,0,17,289,7.0
2011,10,Washington Redskins,MIA,0,2.0,1,0,1,0,0,20,303,7.0
2011,10,San Francisco 49ers,NYG,1,1.0,2,0,0,0,0,20,395,6.0
2011,10,Cincinnati Bengals,PIT,1,5.0,1,0,0,0,0,24,328,7.0
2011,10,Indianapolis Colts,JAX,1,2.0,1,0,0,0,0,17,251,5.0
2011,10,Pittsburgh Steelers,CIN,0,0.0,2,0,0,0,0,17,279,5.0
2011,10,San Diego Chargers,OAK,1,1.0,1,0,1,0,0,24,489,5.0
2011,10,Minnesota Vikings,GB,0,3.0,0,0,1,0,0,45,356,1.0
2011,10,New York Giants,SF,0,2.0,1,0,0,0,0,27,305,4.0
2011,10,Detroit Lions,CHI,0,2.0,0,0,1,0,0,37,216,0.0
2011,10,Kansas City Chiefs,DEN,1,0.0,0,0,0,0,0,17,313,1.0
2011,10,New Orleans Saints,ATL,0,1.0,1,0,0,0,0,23,481,3.0
2011,10,Carolina Panthers,TEN,1,1.0,1,0,0,0,0,30,383,2.0
2011,10,Tampa Bay Buccaneers,HOU,1,1.0,0,0,0,1,0,37,420,-1.0
2011,10,Baltimore Ravens,SEA,0,1.0,0,0,0,0,0,22,327,1.0
2011,10,New York Jets,NE,1,0.0,0,1,0,0,0,37,389,-2.0
2011,10,Atlanta Falcons,NO,1,0.0,0,0,0,0,0,26,363,0.0
2011,10,Buffalo Bills,DAL,0,0.0,0,0,0,0,0,44,433,-4.0
2011,11,New England Patriots,KC,1,3.0,3,0,0,0,1,3,334,22.0
2011,11,Miami Dolphins,BUF,1,2.0,2,0,0,1,1,8,245,18.0
2011,11,Denver Broncos,NYJ,1,3.0,1,0,1,0,1,13,318,17.0
2011,11,San Francisco 49ers,ARI,1,2.0,3,0,2,0,0,7,229,16.0
2011,11,Seattle Seahawks,STL,0,5.0,1,0,2,0,0,7,185,15.0
2011,11,Oakland Raiders,MIN,0,5.0,3,0,2,0,0,21,311,15.0
2011,11,Carolina Panthers,DET,0,2.0,2,0,1,0,1,49,495,10.0
2011,11,Philadelphia Eagles,NYG,0,3.0,1,0,1,0,0,10,278,11.0
2011,11,New York Giants,PHI,1,1.0,3,0,0,0,0,17,391,8.0
2011,11,Chicago Bears,SD,1,0.0,2,0,1,0,0,20,332,7.0
2011,11,Baltimore Ravens,CIN,1,2.0,3,0,0,0,0,24,483,8.0
2011,11,Detroit Lions,CAR,1,1.0,4,0,0,0,0,35,409,5.0
2011,11,Minnesota Vikings,OAK,1,4.0,0,0,1,1,0,27,301,8.0
2011,11,St. Louis Rams,SEA,1,4.0,2,0,0,0,0,24,289,8.0
2011,11,Cleveland Browns,JAX,1,1.0,0,0,0,0,0,10,303,5.0
2011,11,Dallas Cowboys,WAS,0,3.0,1,0,1,0,0,24,339,7.0
2011,11,Jacksonville Jaguars,CLE,0,2.0,1,0,0,0,0,14,334,5.0
2011,11,Arizona Cardinals,SF,0,0.0,1,0,0,2,0,23,431,6.0
